x1,y
77866,2500
77867,3800
77868,1699
77869,16500
77870,1999
77871,4650
77872,1190
77873,3900
77874,2849
77875,9500
77876,3000
77877,4000
77878,2300
77879,7599
77880,17999
77881,2750
77882,4999
77883,6700
77884,1550
77885,7500
77886,4650
77887,12500
77888,1250
77889,12800
77890,6000
77891,3390
77892,1950
77893,9480
77894,4750
77895,2900
77896,2790
77897,2300
77898,1590
77899,6800
77900,20500
77901,5600
77902,5500
77903,2599
77904,3000
77905,12000
77906,3200
77907,4899
77908,11700
77909,12499
77910,3700
77911,5100
77912,2999
77913,1550
77914,1600
77915,2250
77916,5980
77917,9900
77918,18950
77919,1150
77920,1990
77921,3500
77922,5900
77923,3999
77924,15999
77925,23000
77926,1100
77927,7490
77928,5600
77929,10500
77930,3300
77931,7499
77932,1999
77933,5499
77934,6300
77935,17400
77936,7799
77937,14999
77938,39000
77939,1550
77940,14600
77941,5200
77942,3590
77943,2800
77944,9999
77945,9999
77946,11999
77947,23999
77948,7490
77949,6000
77950,1990
77951,1890
77952,1999
77953,1400
77954,2550
77955,10800
77956,35999
77957,17900
77958,1650
77959,5000
77960,4300
77961,12900
77962,1950
77963,4500
77964,6000
77965,2350
77966,4950
77967,1150
77968,3200
77969,1390
77970,1900
77971,1600
77972,11800
77973,7300
77974,4190
77975,7500
77976,2900
77977,6500
77978,8900
77979,17200
77980,1350
77981,15900
77982,5000
77983,10850
77984,12500
77985,4750
77986,12800
77987,8000
77988,7450
77989,1699
77990,5700
77991,6300
77992,3990
77993,3150
77994,1400
77995,4200
77996,11200
77997,4100
77998,12900
77999,10300
78000,8700
78001,2900
78002,2800
78003,11400
78004,5400
78005,16800
78006,1650
78007,8350
78008,1390
78009,1400
78010,14499
78011,3500
78012,6500
78013,2500
78014,1650
78015,2700
78016,6800
78017,7395
78018,4222
78019,30333
78020,8750
78021,11888
78022,7450
78023,2490
78024,9200
78025,2350
78026,2099
78027,19500
78028,14800
78029,6900
78030,1850
78031,2200
78032,4400
78033,5500
78034,7390
78035,8250
78036,19500
78037,6900
78038,33333
78039,3800
78040,4800
78041,14500
78042,6790
78043,1499
78044,3500
78045,2200
78046,3300
78047,2345
78048,3650
78049,15499
78050,3900
78051,1200
78052,9300
78053,11900
78054,6900
78055,3450
78056,7150
78057,6999
78058,2900
78059,18200
78060,1300
78061,9900
78062,23900
78063,9300
78064,5450
78065,4300
78066,5900
78067,13000
78068,3650
78069,8650
78070,2750
78071,4000
78072,3800
78073,3500
78074,7600
78075,6200
78076,3800
78077,4200
78078,1200
78079,2278
78080,10500
78081,21350
78082,3750
78083,19400
78084,3990
78085,2790
78086,10500
78087,8800
78088,9650
78089,2900
78090,5500
78091,8890
78092,1350
78093,4750
78094,2350
78095,2250
78096,20500
78097,8000
78098,7500
78099,9850
78100,12900
78101,5690
78102,5500
78103,4195
78104,6650
78105,7000
78106,13499
78107,6990
78108,1250
78109,2399
78110,14300
78111,1200
78112,2595
78113,2590
78114,6199
78115,10000
78116,11500
78117,3900
78118,9999
78119,5000
78120,3300
78121,2200
78122,3600
78123,1200
78124,1700
78125,5500
78126,2999
78127,4600
78128,11800
78129,21900
78130,25900
78131,16000
78132,3800
78133,1800
78134,26899
78135,12199
78136,18500
78137,16450
78138,5499
78139,7250
78140,37900
78141,9499
78142,3999
78143,2950
78144,8850
78145,37250
78146,6750
78147,19500
78148,9001
78149,13500
78150,3000
78151,3999
78152,3000
78153,16999
78154,4250
78155,2700
78156,11350
78157,5900
78158,1799
78159,2490
78160,1900
78161,3599
78162,18800
78163,11500
78164,7995
78165,6450
78166,39400
78167,3699
78168,18750
78169,3900
78170,3490
78171,9500
78172,9450
78173,1750
78174,2700
78175,3500
78176,4500
78177,26500
78178,1399
78179,9900
78180,1500
78181,3100
78182,10830
78183,4700
78184,4900
78185,1200
78186,4000
78187,5990
78188,3999
78189,7800
78190,6200
78191,5000
78192,4500
78193,7600
78194,2000
78195,2390
78196,11499
78197,5500
78198,8250
78199,5999
78200,13499
78201,4800
78202,7850
78203,3999
78204,3300
78205,2400
78206,9890
78207,3450
78208,2800
78209,6199
78210,6450
78211,5299
78212,13950
78213,1650
78214,1999
78215,7450
78216,4200
78217,2999
78218,3500
78219,3850
78220,4000
78221,14699
78222,14000
78223,11900
78224,3000
78225,2100
78226,11800
78227,1450
78228,2700
78229,4000
78230,10400
78231,19999
78232,1070
78233,12299
78234,4100
78235,14950
78236,4200
78237,1190
78238,3800
78239,2450
78240,4500
78241,11900
78242,11500
78243,6150
78244,2300
78245,1750
78246,3600
78247,4500
78248,6500
78249,5300
78250,16900
78251,4999
78252,8500
78253,4750
78254,2790
78255,9300
78256,1300
78257,8500
78258,8950
78259,3600
78260,2950
78261,8000
78262,5500
78263,6800
78264,9450
78265,4990
78266,4700
78267,3200
78268,4000
78269,4500
78270,5850
78271,4500
78272,5950
78273,6900
78274,1400
78275,3700
78276,8100
78277,6490
78278,22550
78279,2000
78280,5199
78281,8950
78282,4850
78283,4000
78284,14100
78285,12600
78286,5800
78287,4950
78288,3599
78289,7250
78290,3100
78291,4099
78292,1600
78293,6700
78294,8300
78295,18400
78296,5200
78297,4850
78298,3800
78299,24850
78300,8900
78301,3900
78302,4499
78303,2499
78304,5290
78305,6999
78306,3190
78307,9800
78308,2450
78309,3190
78310,3700
78311,5950
78312,21995
78313,6700
78314,14750
78315,4990
78316,25000
78317,2222
78318,13500
78319,8499
78320,6249
78321,3400
78322,14300
78323,5500
78324,18900
78325,3490
78326,4450
78327,12999
78328,3100
78329,5300
78330,3600
78331,11500
78332,9200
78333,17500
78334,3990
78335,4500
78336,35500
78337,12000
78338,2500
78339,1350
78340,6500
78341,7900
78342,2450
78343,2000
78344,2999
78345,11650
78346,1250
78347,6999
78348,2150
78349,2390
78350,17999
78351,8450
78352,14900
78353,8500
78354,3800
78355,13500
78356,18500
78357,9400
78358,6999
78359,6500
78360,1500
78361,1300
78362,1350
78363,3500
78364,4999
78365,5750
78366,19300
78367,1600
78368,9990
78369,4000
78370,3495
78371,7750
78372,3099
78373,1550
78374,5900
78375,5300
78376,3400
78377,1400
78378,1799
78379,5000
78380,5700
78381,2600
78382,3150
78383,10299
78384,7350
78385,4005
78386,3300
78387,3900
78388,25200
78389,1900
78390,9990
78391,1550
78392,6900
78393,18900
78394,3299
78395,1650
78396,20900
78397,5150
78398,8500
78399,4850
78400,1450
78401,4670
78402,8000
78403,9530
78404,8800
78405,11999
78406,2000
78407,5200
78408,1699
78409,14450
78410,17700
78411,26500
78412,20900
78413,9999
78414,2390
78415,25900
78416,3750
78417,7100
78418,1750
78419,13450
78420,5800
78421,13900
78422,2500
78423,2400
78424,1800
78425,17000
78426,3400
78427,6499
78428,1600
78429,21830
78430,12990
78431,7900
78432,8399
78433,15500
78434,10499
78435,1250
78436,4250
78437,13990
78438,9299
78439,5800
78440,3690
78441,2000
78442,1900
78443,1450
78444,11080
78445,4444
78446,12250
78447,4950
78448,1050
78449,20900
78450,9800
78451,5000
78452,15800
78453,3800
78454,1550
78455,11000
78456,8950
78457,2590
78458,1050
78459,1399
78460,3250
78461,13900
78462,8000
78463,2000
78464,1650
78465,4199
78466,13899
78467,9600
78468,6790
78469,1800
78470,1900
78471,3111
78472,4998
78473,14990
78474,6990
78475,4650
78476,16000
78477,2800
78478,2300
78479,3199
78480,2600
78481,16200
78482,4200
78483,22500
78484,13999
78485,2300
78486,1500
78487,2999
78488,4600
78489,6500
78490,2000
78491,4150
78492,1500
78493,3990
78494,8800
78495,17500
78496,9000
78497,1090
78498,3750
78499,2600
78500,5190
78501,11500
78502,15900
78503,10000
78504,1100
78505,2650
78506,2400
78507,12499
78508,2800
78509,5500
78510,1150
78511,25500
78512,13200
78513,5900
78514,2500
78515,5800
78516,5700
78517,1368
78518,11000
78519,6640
78520,4000
78521,1850
78522,1500
78523,22500
78524,8000
78525,7750
78526,2100
78527,2500
78528,1500
78529,11490
78530,4800
78531,3700
78532,1500
78533,13490
78534,6990
78535,8250
78536,3600
78537,2700
78538,2499
78539,7500
78540,2850
78541,8500
78542,12000
78543,2500
78544,4200
78545,4250
78546,21500
78547,4300
78548,3800
78549,13500
78550,5900
78551,1450
78552,17990
78553,15950
78554,1298
78555,2290
78556,18990
78557,12000
78558,5377
78559,2990
78560,11000
78561,4750
78562,12500
78563,2500
78564,15900
78565,7500
78566,3500
78567,10290
78568,10900
78569,3250
78570,6750
78571,3500
78572,32200
78573,5000
78574,8000
78575,4500
78576,17900
78577,5800
78578,12300
78579,4500
78580,4300
78581,2000
78582,5200
78583,10900
78584,2200
78585,22000
78586,4490
78587,1450
78588,18999
78589,3950
78590,19990
78591,9690
78592,1600
78593,2199
78594,2400
78595,3200
78596,20490
78597,4800
78598,4490
78599,2999
78600,7999
78601,9500
78602,3999
78603,26990
78604,2450
78605,6200
78606,1750
78607,1950
78608,2450
78609,14199
78610,5999
78611,4500
78612,15500
78613,4450
78614,2000
78615,2380
78616,5999
78617,8800
78618,3250
78619,3900
78620,4900
78621,21800
78622,2500
78623,1990
78624,1750
78625,3350
78626,3333
78627,4250
78628,1490
78629,5350
78630,4500
78631,5550
78632,15590
78633,1299
78634,10980
78635,2500
78636,2799
78637,11950
78638,4800
78639,4900
78640,20500
78641,10990
78642,3149
78643,4999
78644,1400
78645,6999
78646,1400
78647,4000
78648,2490
78649,1690
78650,12750
78651,4800
78652,17990
78653,14975
78654,7590
78655,4000
78656,15000
78657,5000
78658,6800
78659,3490
78660,8999
78661,8450
78662,5999
78663,15600
78664,5800
78665,39000
78666,7500
78667,5900
78668,5500
78669,32997
78670,6700
78671,16500
78672,8999
78673,11500
78674,21000
78675,5490
78676,3850
78677,2790
78678,4500
78679,6550
78680,3200
78681,2500
78682,5890
78683,3500
78684,1500
78685,4800
78686,6900
78687,14500
78688,3099
78689,2700
78690,1500
78691,5900
78692,2490
78693,10999
78694,8600
78695,6999
78696,10900
78697,25490
78698,9980
78699,1950
78700,11999
78701,11750
78702,14000
78703,2699
78704,11500
78705,1950
78706,4800
78707,9999
78708,1250
78709,4300
78710,8190
78711,4950
78712,1150
78713,4560
78714,15000
78715,1350
78716,14900
78717,2100
78718,8999
78719,2299
78720,2250
78721,3900
78722,9350
78723,14500
78724,7200
78725,1700
78726,6500
78727,13200
78728,1999
78729,3499
78730,22999
78731,11999
78732,5700
78733,5000
78734,1599
78735,18490
78736,2950
78737,7799
78738,12499
78739,5800
78740,2365
78741,6450
78742,4599
78743,7799
78744,4400
78745,13800
78746,8000
78747,6800
78748,9900
78749,15999
78750,3300
78751,6975
78752,4450
78753,5800
78754,1399
78755,8850
78756,7100
78757,2150
78758,1990
78759,11500
78760,11000
78761,5200
78762,1789
78763,5150
78764,4990
78765,1700
78766,1500
78767,35999
78768,1899
78769,2000
78770,19200
78771,7100
78772,5500
78773,2299
78774,2500
78775,3250
78776,5490
78777,17900
78778,24301
78779,8900
78780,4900
78781,5500
78782,12790
78783,17000
78784,18000
78785,7600
78786,12000
78787,4600
78788,9999
78789,1700
78790,8590
78791,3900
78792,1199
78793,3500
78794,31900
78795,2700
78796,8600
78797,8925
78798,17900
78799,16000
78800,4499
78801,1400
78802,13950
78803,5599
78804,9000
78805,2450
78806,12490
78807,26800
78808,5000
78809,6350
78810,1250
78811,13600
78812,4150
78813,3799
78814,8900
78815,7435
78816,1700
78817,5850
78818,4400
78819,3499
78820,21500
78821,6890
78822,1999
78823,1999
78824,9900
78825,2200
78826,6250
78827,7499
78828,9300
78829,1400
78830,24999
78831,33000
78832,2500
78833,2999
78834,7200
78835,1800
78836,14500
78837,3550
78838,1999
78839,3200
78840,3250
78841,4900
78842,15990
78843,5000
78844,12500
78845,4990
78846,11000
78847,20500
78848,2950
78849,3300
78850,1750
78851,9850
78852,3000
78853,1300
78854,5450
78855,7395
78856,4990
78857,6500
78858,1600
78859,10980
78860,10000
78861,4499
78862,8480
78863,1250
78864,1999
78865,3099
78866,3000
78867,6500
78868,21950
78869,4101
78870,34990
78871,4850
78872,21500
78873,5999
78874,4890
78875,5800
78876,1700
78877,7699
78878,6500
78879,9000
78880,2790
78881,4800
78882,18700
78883,8500
78884,10850
78885,4500
78886,3500
78887,3900
78888,11490
78889,1500
78890,2300
78891,21000
78892,5800
78893,2900
78894,11500
78895,7500
78896,23900
78897,12900
78898,8990
78899,6200
78900,9900
78901,4999
78902,4999
78903,7800
78904,3600
78905,3900
78906,5799
78907,1300
78908,8990
78909,6200
78910,1650
78911,3990
78912,3800
78913,4444
78914,2299
78915,3000
78916,1899
78917,1900
78918,1800
78919,23500
78920,1045
78921,8450
78922,3995
78923,1300
78924,15000
78925,11500
78926,4200
78927,1650
78928,1950
78929,1850
78930,9999
78931,1100
78932,2250
78933,3999
78934,27250
78935,30000
78936,2500
78937,4600
78938,1950
78939,3600
78940,2500
78941,3400
78942,11490
78943,11200
78944,1850
78945,2550
78946,3150
78947,10550
78948,1950
78949,7695
78950,15900
78951,3000
78952,12450
78953,4400
78954,2000
78955,2790
78956,5500
78957,15200
78958,2799
78959,2500
78960,1200
78961,2000
78962,5555
78963,3250
78964,15100
78965,7200
78966,7900
78967,1499
78968,6400
78969,11450
78970,3990
78971,10400
78972,4999
78973,2499
78974,4550
78975,5999
78976,4999
78977,5800
78978,6899
78979,3950
78980,1800
78981,2350
78982,2900
78983,15999
78984,10700
78985,10200
78986,2450
78987,3957
78988,15300
78989,2500
78990,9500
78991,7700
78992,5000
78993,5002
78994,12499
78995,5850
78996,4799
78997,31900
78998,8200
78999,16800
79000,8800
79001,1600
79002,4999
79003,3050
79004,7800
79005,3000
79006,12000
79007,5000
79008,1500
79009,4990
79010,1500
79011,10500
79012,4850
79013,7000
79014,5650
79015,1350
79016,1150
79017,7500
79018,24000
79019,2300
79020,18990
79021,3999
79022,14990
79023,3000
79024,7690
79025,12890
79026,3300
79027,6590
79028,19200
79029,6299
79030,4700
79031,34850
79032,2750
79033,5800
79034,3333
79035,2200
79036,1750
79037,7850
79038,2400
79039,1800
79040,6800
79041,14900
79042,5900
79043,2900
79044,6500
79045,14499
79046,1499
79047,9455
79048,12499
79049,2200
79050,2990
79051,8250
79052,2950
79053,3990
79054,2950
79055,6200
79056,4490
79057,2350
79058,2000
79059,6000
79060,5190
79061,3799
79062,4500
79063,1900
79064,7900
79065,1200
79066,2699
79067,10879
79068,5999
79069,1050
79070,3000
79071,2850
79072,9750
79073,7999
79074,1700
79075,1990
79076,1850
79077,7250
79078,13950
79079,2200
79080,5300
79081,11500
79082,2200
79083,8500
79084,5400
79085,3399
79086,8800
79087,8600
79088,5600
79089,27200
79090,6500
79091,5299
79092,9990
79093,10600
79094,1200
79095,9999
79096,6444
79097,4000
79098,1450
79099,24850
79100,7100
79101,4200
79102,6000
79103,3900
79104,5500
79105,4400
79106,6900
79107,11850
79108,10999
79109,1850
79110,33500
79111,4200
79112,25900
79113,13990
79114,29999
79115,5400
79116,2990
79117,10500
79118,10600
79119,9200
79120,12800
79121,19500
79122,24999
79123,1550
79124,20500
79125,1800
79126,3500
79127,1499
79128,5300
79129,10900
79130,1500
79131,2900
79132,2650
79133,7200
79134,11200
79135,9999
79136,8200
79137,2799
79138,10900
79139,1500
79140,6200
79141,2100
79142,4800
79143,9590
79144,26000
79145,10500
79146,4700
79147,3500
79148,4000
79149,4700
79150,10500
79151,18500
79152,5900
79153,8999
79154,5990
79155,15000
79156,4960
79157,3250
79158,4500
79159,2350
79160,17200
79161,7500
79162,3499
79163,15900
79164,4000
79165,19900
79166,1999
79167,5999
79168,4200
79169,4250
79170,4100
79171,4200
79172,6999
79173,1750
79174,22850
79175,3500
79176,3200
79177,1890
79178,1200
79179,3200
79180,4900
79181,9390
79182,1500
79183,8500
79184,5300
79185,25800
79186,1150
79187,9100
79188,3600
79189,8950
79190,6150
79191,2750
79192,4300
79193,4100
79194,5290
79195,2700
79196,27490
79197,3800
79198,2950
79199,12500
79200,2600
79201,7450
79202,12299
79203,1900
79204,5250
79205,4300
79206,14500
79207,2499
79208,2800
79209,20590
79210,9800
